"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","Link Clicks","CPC (Cost per Link Click) (USD)","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-02-27,2018-02-27,"IT_3T_0226_ERLADCT5% - Copy",23842721157760761,3358,4.93746278,0.62537224538416,21,0.78952381,17,40,Daily,16.58,1,16.58,2.95536791,49
2018-02-27,2018-02-27,Topcities_ADDCARTLAL_1229_012,23842722059990761,512,20.78125,1.3671875,7,1.52,5,60,Daily,10.64,,,,
2018-02-27,2018-02-27,Latin_onlineshopping_0219,23842721352260761,14610,1.45174538,0.91033538672142,133,0.15947368,91,30,Daily,21.21,,,,
2018-02-27,2018-02-27,"US_Surveyemail_1231_002  3",23842722060500761,671,18.03278689,1.1922503725782,8,1.5125,8,60,Daily,12.1,,,,
2018-02-27,2018-02-27,"TW_onlineshopping_0226_ - iphone  2",23842721352350761,26,3.07692308,,,,,30,Daily,0.08,,,,
2018-02-27,2018-02-27,Allbackers_otherEU_0224-WW1%,23842722116920761,1006,9.32405567,0.39761431411531,4,2.345,4,30,Daily,9.38,,,,
2018-02-27,2018-02-27,"TW_onlineshopping_0226 - Copy",23842722085040761,3839,4.44647044,1.3545194060953,52,0.32826923,31,50,Daily,17.07,,,,
2018-02-27,2018-02-27,CA_Surveyemail_0109_xin,23842722060310761,877,13.97947548,1.9384264538198,17,0.72117647,12,60,Daily,12.26,,,,
2018-02-27,2018-02-27,Russia_ERLLAL_0102,23842722060110761,218,4.40366972,0.45871559633028,1,0.96,,30,Daily,0.96,,,,
2018-02-27,2018-02-27,Surveyemail_AsiaExJP_0226-WW1%,23842722116990761,1494,8.44042838,0.73627844712182,11,1.14636364,9,40,Daily,12.61,1,12.61,3.88580492,49
2018-02-27,2018-02-27,"Survey_AUS_0224  4",23842721365500761,1299,19.00692841,1.1547344110855,15,1.646,13,40,Daily,24.69,,,,
2018-02-27,2018-02-27,Asia_ADDCARTLAL_12301,23842722059750761,1280,8.1953125,0.625,8,1.31125,7,30,Daily,10.49,,,,
2018-02-27,2018-02-27,EU_ERLLAL_1231,23842722059870761,1215,8.72427984,0.74074074074074,9,1.17777778,8,30,Daily,10.6,,,,
2018-02-27,2018-02-27,"Survey_AUS_0224  2",23842722117000761,385,26.96103896,1.038961038961,4,2.595,3,40,Daily,10.38,,,,
2018-02-27,2018-02-27,"OldPurchase_AUS_0224  3",23842721365400761,1223,22.37939493,1.0629599345871,13,2.10538462,10,40,Daily,27.37,,,,
2018-02-27,2018-02-27,Surveyemail_otherEU-local1%,23842722117190761,1018,12.41650295,0.58939096267191,6,2.10666667,5,40,Daily,12.64,,,,
2018-02-27,2018-02-27,CA_Survey3%_0109,23842722060400761,523,11.49139579,0.76481835564054,4,1.5025,4,30,Daily,6.01,,,,
2018-02-27,2018-02-27,Allbackers_CA_0224-WW1%,23842721365520761,2303,10.37776813,0.78158923143726,18,1.32777778,15,30,Daily,23.9,,,,
2018-02-27,2018-02-27,"CA_Survey2%_0109  2",23842722060570761,414,14.68599034,0.96618357487923,4,1.52,4,30,Daily,6.08,,,,
2018-02-27,2018-02-27,EU_ADDCARTLAL_1228,23842722060210761,719,11.80806676,0.55632823365786,4,2.1225,4,30,Daily,8.49,,,,
2018-02-27,2018-02-27,"Surveyemail_US_0226-local1% - Copy 2",23842722117200761,597,20.46901173,1.3400335008375,8,1.5275,8,60,Daily,12.22,1,12.22,4.00981997,49
