# ----------------------------------------
# 1 Master View
# User Explorer
# 20160801-20170801
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
471390505.1480603994,2,00:21:19,0.00%,$93.56,2,300.00%
761709870.1500693705,4,00:11:16,0.00%,$93.45,2,200.00%
981648456.1481329849,8,00:35:19,0.00%,$93.33,2,200.00%
758892558.1495224769,4,00:08:18,50.00%,$93.01,2,200.00%
608190416.1478642027,6,00:12:20,0.00%,$92.84,2,200.00%
630711932.1496926630,14,00:02:48,28.57%,$92.72,2,85.71%
2653361.1494341699,2,00:32:15,0.00%,$92.68,2,300.00%
822397124.1500327526,2,00:29:18,0.00%,$92.68,2,200.00%
1040113313.1493745953,2,00:08:47,0.00%,$92.52,2,400.00%
744775732.1491922599,6,00:09:43,0.00%,$92.48,2,133.33%
1057490819.1485908065,4,00:25:50,0.00%,$92.44,2,250.00%
1057493781.1478547930,4,00:16:18,0.00%,$92.44,2,300.00%
45402503.1493037085,2,00:09:50,0.00%,$92.44,2,400.00%
753620448.1486656847,10,00:11:23,0.00%,$92.44,2,120.00%
656773358.1487882624,6,00:04:21,33.33%,$92.30,2,133.33%
948801837.1493820022,4,00:18:51,0.00%,$92.17,2,200.00%
868901820.1465915145,2,00:08:40,0.00%,$91.68,2,300.00%
183191075.1481069116,2,00:10:40,0.00%,$91.26,2,500.00%
247449806.1497556779,6,00:04:16,0.00%,$91.26,2,200.00%
348496815.1478228265,2,00:15:34,0.00%,$91.26,2,400.00%
397119240.1493841972,6,00:02:34,33.33%,$91.26,2,133.33%
609111836.1477099331,6,00:02:35,0.00%,$91.26,2,100.00%
855111658.1482270688,10,00:14:39,0.00%,$91.26,4,140.00%
13735745.1491163280,6,00:10:29,0.00%,$91.24,2,133.33%
18073250.1498793301,4,00:30:09,0.00%,$91.24,2,200.00%
219769864.1496672753,2,00:06:53,0.00%,$91.24,2,300.00%
834650232.1494462762,2,00:13:57,0.00%,$91.24,2,400.00%
86878745.1476288723,4,00:16:09,0.00%,$91.24,2,150.00%
960647078.1473286714,6,00:20:13,0.00%,$91.24,2,266.67%
997907178.1481081529,2,00:09:51,0.00%,$91.24,2,300.00%
747211964.1482679794,2,00:18:00,0.00%,$91.20,2,400.00%
74790923.1496442545,2,00:22:58,0.00%,$91.01,2,400.00%
503956993.1500243784,2,01:09:37,0.00%,$90.91,4,300.00%
995452813.1483559221,2,00:12:50,0.00%,$90.73,2,400.00%
820969492.1471113700,2,00:04:53,0.00%,$90.67,2,300.00%
446319443.1471292893,12,00:23:19,0.00%,$90.57,2,200.00%
840852053.1481837482,4,00:08:27,0.00%,$90.49,2,250.00%
90712114.1481853232,2,00:11:44,0.00%,$90.47,2,500.00%
206768079.1475759860,10,00:08:29,0.00%,$90.46,2,80.00%
352257962.1489187270,4,00:22:51,0.00%,$90.46,2,250.00%
4521737.1487247308,2,00:33:27,0.00%,$90.46,2,400.00%
526024482.1499201410,2,00:18:31,0.00%,$90.44,2,400.00%
546518654.1471048796,4,00:15:05,0.00%,$90.44,2,200.00%
23116801.1477226730,2,00:10:51,0.00%,$90.40,2,400.00%
681237585.1474911210,6,00:09:50,0.00%,$90.38,2,200.00%
475746768.1493146512,2,00:13:10,0.00%,$90.22,2,400.00%
187032283.1471484228,4,00:20:38,0.00%,$90.16,2,200.00%
250573141.1471892734,4,00:04:27,0.00%,$90.10,2,200.00%
611411932.1472600111,8,00:01:42,50.00%,$89.96,2,50.00%
174226710.1474081977,2,00:36:50,0.00%,$89.69,2,400.00%
1013817681.1496261081,6,00:05:06,0.00%,$89.67,2,100.00%
1085735491.1477367495,8,00:03:56,0.00%,$89.67,2,100.00%
510090.1481572902,8,00:12:18,25.00%,$89.67,2,175.00%
576518359.1475017573,8,00:05:11,0.00%,$89.67,2,125.00%
689578739.1487649000,2,00:51:55,0.00%,$89.67,2,500.00%
991942427.1475787789,2,00:27:32,0.00%,$89.67,2,500.00%
741233218.1485203048,6,00:08:15,0.00%,$89.65,4,133.33%
1010120985.1477576535,8,00:02:38,50.00%,$89.61,2,125.00%
1064745005.1472882824,20,00:03:49,0.00%,$89.47,2,40.00%
883409187.1476433510,51,00:15:17,27.45%,$89.47,2,58.82%
138995409.1471891936,4,00:02:41,0.00%,$89.39,2,150.00%
145200216.1500675067,10,00:09:35,20.00%,$89.39,2,100.00%
973294246.1500556224,8,00:06:03,0.00%,$89.35,4,150.00%
592964345.1493689867,12,00:13:04,0.00%,$89.31,2,133.33%
227458618.1470691343,2,00:13:37,0.00%,$88.78,2,400.00%
321953467.1500528980,6,00:22:03,0.00%,$88.72,2,166.67%
27662726.1470402619,2,00:03:42,0.00%,$88.55,2,300.00%
436885132.1495562535,2,00:02:00,0.00%,$88.55,2,200.00%
541008705.1473209308,2,00:18:09,0.00%,$88.55,2,300.00%
652390068.1491233038,2,00:02:14,0.00%,$88.55,2,300.00%
816236440.1474669571,2,00:37:24,0.00%,$88.55,2,500.00%
299173663.1476722838,4,00:22:48,0.00%,$88.51,4,300.00%
516661804.1474496613,2,00:13:37,0.00%,$88.51,2,200.00%
707315408.1480342125,6,00:07:12,0.00%,$88.51,2,133.33%
997019576.1473843384,4,00:40:57,0.00%,$88.51,2,300.00%
1084474820.1480123368,4,00:06:59,50.00%,$88.49,2,100.00%
248722316.1492291220,2,00:12:45,0.00%,$88.49,2,400.00%
270800245.1485329199,10,00:12:19,20.00%,$88.49,2,140.00%
680489872.1470270046,28,00:07:00,0.00%,$88.49,2,92.86%
83300147.1488484538,24,00:04:30,8.33%,$88.49,4,50.00%
359357253.1478009956,2,00:12:38,0.00%,$88.45,2,300.00%
690192317.1478468190,2,00:13:25,0.00%,$88.45,2,300.00%
1025417457.1481579928,4,00:11:16,0.00%,$88.13,2,100.00%
1048391576.1485374096,2,00:09:48,0.00%,$88.13,2,300.00%
1048464271.1484258498,24,00:03:24,8.33%,$88.13,2,41.67%
1056010332.1487984664,2,00:04:58,0.00%,$88.13,2,300.00%
1057755194.1479179141,4,00:07:57,50.00%,$88.13,2,250.00%
151203083.1494856383,4,00:12:54,0.00%,$88.13,2,250.00%
162069929.1494482822,8,00:09:03,0.00%,$88.13,2,100.00%
218317246.1486527164,67,00:02:35,32.84%,$88.13,2,29.85%
243870820.1485747064,4,00:07:12,0.00%,$88.13,2,150.00%
254934453.1485987407,6,00:08:19,0.00%,$88.13,2,200.00%
257429528.1484252358,6,00:07:52,0.00%,$88.13,2,200.00%
276285715.1485798039,2,00:09:39,0.00%,$88.13,2,300.00%
278083087.1470145610,6,00:05:34,0.00%,$88.13,2,166.67%
28533398.1480687340,12,00:00:43,50.00%,$88.13,2,66.67%
288695007.1484680776,2,00:08:09,0.00%,$88.13,2,300.00%
296932133.1479673567,4,00:12:07,0.00%,$88.13,2,350.00%
320808192.1485795360,20,00:00:51,0.00%,$88.13,2,30.00%
334750315.1482265596,6,00:03:12,0.00%,$88.13,2,133.33%
356348209.1492670421,4,00:03:53,0.00%,$88.13,2,150.00%
357623928.1496339267,6,00:03:05,33.33%,$88.13,2,100.00%
360019020.1477639019,18,00:07:29,11.11%,$88.13,2,77.78%
361798451.1474045838,6,00:08:59,0.00%,$88.13,2,166.67%
365758861.1500608219,6,00:11:51,0.00%,$88.13,2,266.67%
385019547.1478540653,14,00:01:45,14.29%,$88.13,2,42.86%
38927134.1495551965,4,00:24:29,0.00%,$88.13,2,250.00%
408678610.1477806511,6,00:10:40,33.33%,$88.13,2,133.33%
428942347.1496180444,2,00:14:50,0.00%,$88.13,2,300.00%
48937157.1476655140,6,00:11:21,0.00%,$88.13,2,200.00%
490419244.1496350741,20,00:06:36,0.00%,$88.13,2,90.00%
497412003.1493742792,4,00:05:11,0.00%,$88.13,2,200.00%
503161205.1478109622,8,00:08:42,0.00%,$88.13,2,150.00%
522885091.1485364796,4,00:01:15,0.00%,$88.13,2,150.00%
54219739.1485541059,2,00:05:09,0.00%,$88.13,2,300.00%
550644127.1480454504,2,00:13:46,0.00%,$88.13,2,400.00%
551867993.1482434158,12,00:04:50,0.00%,$88.13,2,66.67%
566355632.1478476341,6,00:12:24,0.00%,$88.13,2,333.33%
584394317.1476468923,6,00:14:47,33.33%,$88.13,2,233.33%
587929081.1471641765,6,00:02:28,0.00%,$88.13,2,233.33%
598736748.1474439076,10,00:01:33,20.00%,$88.13,2,80.00%
600599351.1480433242,6,00:16:07,0.00%,$88.13,2,266.67%
671103499.1474416507,4,00:04:54,0.00%,$88.13,2,150.00%
671768971.1475784631,10,00:04:38,0.00%,$88.13,2,100.00%
711309508.1479530630,2,00:04:43,0.00%,$88.13,2,300.00%
711331340.1494541635,2,00:09:52,0.00%,$88.13,2,400.00%
715295855.1487181129,8,00:03:22,50.00%,$88.13,2,75.00%
735018563.1480989604,4,00:08:47,0.00%,$88.13,2,300.00%
769687114.1482005243,10,00:09:57,20.00%,$88.13,2,100.00%
773169971.1492045051,4,00:02:52,50.00%,$88.13,2,150.00%
793481710.1490395703,10,00:07:54,0.00%,$88.13,2,140.00%
804254052.1499394185,14,00:08:20,14.29%,$88.13,2,71.43%
806293666.1460752869,8,00:01:44,25.00%,$88.13,2,75.00%
810894296.1479934598,4,00:09:19,0.00%,$88.13,2,200.00%
853016349.1492482209,4,00:10:20,0.00%,$88.13,2,200.00%
861872855.1472782772,14,00:03:57,0.00%,$88.13,2,71.43%
900774509.1485888353,6,00:03:41,33.33%,$88.13,2,133.33%
924821375.1476430911,2,00:23:28,0.00%,$88.13,2,400.00%
957922245.1487787867,4,00:10:08,0.00%,$88.13,2,250.00%
98178957.1483564091,14,00:04:36,28.57%,$88.13,2,57.14%
323529598.1476829510,6,00:06:41,0.00%,$88.09,2,166.67%
506382422.1446771175,8,00:08:12,25.00%,$88.09,2,125.00%
58015144.1495075562,2,00:17:48,0.00%,$88.07,2,400.00%
505848316.1474046005,20,00:05:10,0.00%,$88.00,4,80.00%
507952410.1470953142,8,00:04:43,0.00%,$87.88,4,200.00%
955471629.1471386284,8,00:05:51,25.00%,$87.68,2,150.00%
742784999.1492455036,2,00:30:51,0.00%,$87.66,2,400.00%
901024362.1486564270,6,00:06:19,0.00%,$87.60,2,166.67%
165490078.1472402249,4,00:18:46,0.00%,$87.48,2,250.00%
289392322.1471279778,2,00:17:23,0.00%,$87.48,2,400.00%
69770440.1498792834,10,00:10:18,0.00%,$87.37,2,120.00%
561623179.1499822351,2,00:14:46,0.00%,$87.31,2,400.00%
79453571.1498249604,6,00:07:44,0.00%,$87.31,2,166.67%
322233367.1499709832,4,00:15:10,0.00%,$87.15,2,150.00%
868902820.1495039475,4,00:11:01,50.00%,$87.11,2,200.00%
832087841.1474300972,8,00:05:36,0.00%,$86.99,4,200.00%
434971263.1472670595,4,00:06:16,0.00%,$86.81,2,200.00%
1046059372.1485381474,2,00:06:49,0.00%,$86.58,2,300.00%
379926333.1499721637,4,00:07:11,50.00%,$86.58,2,200.00%
405363972.1479767863,4,00:09:05,0.00%,$86.58,4,400.00%
425489414.1500397972,14,00:07:27,28.57%,$86.58,2,128.57%
784002040.1499290923,20,00:07:56,0.00%,$86.58,2,50.00%
66778346.1483116544,4,00:15:50,0.00%,$86.56,4,200.00%
1082675764.1490669063,4,00:03:01,50.00%,$86.54,2,150.00%
320208656.1473627393,2,00:13:52,0.00%,$86.54,2,400.00%
338463664.1481993387,4,00:09:25,0.00%,$86.54,2,200.00%
365814180.1493925703,4,00:19:24,0.00%,$86.54,2,250.00%
397105241.1482009460,2,00:13:22,0.00%,$86.54,2,500.00%
517177447.1486535745,2,00:38:18,0.00%,$86.54,2,400.00%
572754671.1479616556,2,00:06:28,0.00%,$86.54,2,400.00%
657841835.1495647256,4,00:09:52,0.00%,$86.54,2,250.00%
802805914.1484336964,16,00:06:54,0.00%,$86.54,2,87.50%
964618016.1479050070,2,00:14:12,0.00%,$86.54,2,400.00%
146990645.1474319219,4,00:22:54,0.00%,$86.52,2,200.00%
395703979.1474307982,2,00:03:30,0.00%,$86.52,2,200.00%
496946674.1495122980,20,00:02:53,10.00%,$86.52,2,60.00%
605343.1482353981,2,00:10:24,0.00%,$86.52,2,400.00%
819535503.1475528057,4,00:05:23,0.00%,$86.52,2,250.00%
846354822.1489534719,2,00:12:35,0.00%,$86.52,2,400.00%
952883149.1474034484,4,00:08:43,0.00%,$86.52,2,100.00%
1021942091.1490309317,24,00:02:45,33.33%,$86.50,2,33.33%
510627.1488467591,6,00:04:35,0.00%,$86.50,2,100.00%
771935579.1472504042,4,00:10:29,0.00%,$86.50,2,200.00%
851561260.1484843363,2,00:34:21,0.00%,$86.50,2,400.00%
992057415.1485429820,6,00:13:25,0.00%,$86.50,2,166.67%
722868057.1475585522,2,00:55:57,0.00%,$86.48,2,500.00%
78952939.1493038876,4,00:10:51,0.00%,$86.46,2,250.00%
803642976.1471447909,2,00:12:12,0.00%,$86.46,2,300.00%
561047782.1477501841,2,00:40:41,0.00%,$86.44,2,500.00%
946811480.1495495315,6,00:09:30,0.00%,$86.20,4,300.00%
224748858.1488393847,6,00:02:42,33.33%,$86.15,2,133.33%
50773454.1493649896,2,00:14:11,0.00%,$86.03,2,400.00%
995293400.1497545921,4,00:12:51,0.00%,$85.91,2,200.00%
617511752.1469479689,6,00:17:52,0.00%,$85.81,2,266.67%
717648757.1474502267,4,00:04:43,0.00%,$85.77,2,150.00%
151819039.1498088593,8,00:09:55,25.00%,$85.73,2,100.00%
463663562.1471367431,4,00:10:03,0.00%,$85.58,2,250.00%
718360225.1481045047,2,00:18:42,0.00%,$85.54,2,200.00%
698762396.1472515573,6,00:07:26,0.00%,$85.50,2,133.33%
513727658.1470983015,6,00:57:47,0.00%,$85.48,2,133.33%
982620211.1471367551,2,00:06:19,0.00%,$85.48,2,200.00%
879239570.1493666912,4,00:16:58,0.00%,$85.44,4,300.00%
1001931472.1493605955,4,00:19:31,50.00%,$85.36,2,200.00%
16866258.1472432099,2,00:04:34,0.00%,$85.16,2,200.00%
674374751.1498456719,12,00:09:05,16.67%,$85.16,2,100.00%
287896822.1494369303,6,00:03:08,0.00%,$84.97,2,133.33%
374281021.1485541387,2,00:09:09,0.00%,$84.97,2,300.00%
485179570.1488342334,4,00:09:51,0.00%,$84.95,2,200.00%
88474514.1494264062,2,00:02:52,0.00%,$84.95,2,200.00%
380921939.1476309033,22,00:03:29,9.09%,$84.93,2,54.55%
619974070.1501541986,2,00:19:04,0.00%,$84.93,2,300.00%
272620940.1492016425,4,00:03:05,0.00%,$84.81,2,150.00%
277078818.1480284322,20,00:02:31,20.00%,$84.81,2,70.00%
278660331.1491890739,2,00:12:37,0.00%,$84.77,2,400.00%
23498743.1488998839,4,00:19:53,0.00%,$84.59,2,300.00%
1002301581.1488520687,2,00:13:52,0.00%,$84.55,2,400.00%
434514028.1489349765,4,00:04:26,0.00%,$84.55,2,150.00%
367924127.1470005663,4,00:02:37,50.00%,$84.49,2,150.00%
955821976.1495164650,6,00:07:09,0.00%,$84.47,2,166.67%
1049886467.1470365871,6,00:12:29,0.00%,$84.39,2,233.33%
545278467.1500356593,4,00:30:00,0.00%,$84.36,2,150.00%
794895381.1464028332,8,00:04:41,0.00%,$84.36,2,100.00%
708277135.1467839213,2,00:34:26,0.00%,$83.94,2,400.00%
792524385.1499491492,6,00:19:58,0.00%,$83.86,2,166.67%
146791065.1473535317,4,00:11:05,0.00%,$83.82,2,250.00%
373522096.1471833690,4,00:12:19,0.00%,$83.82,2,150.00%
484389650.1470948940,4,00:07:00,0.00%,$83.82,2,150.00%
507159811.1466201623,10,00:05:26,0.00%,$83.80,4,160.00%
213209168.1484018044,4,00:25:52,0.00%,$83.59,2,250.00%
875058702.1472431327,4,00:06:05,50.00%,$83.41,2,200.00%
255163655.1485373503,4,00:14:10,0.00%,$83.37,2,200.00%
273995107.1474390120,4,00:20:29,0.00%,$83.37,2,300.00%
470868491.1474309626,10,00:04:43,0.00%,$83.37,2,120.00%
736202651.1482344448,8,00:05:03,25.00%,$83.37,2,150.00%
922592504.1480215165,4,00:05:57,50.00%,$83.37,2,200.00%
1054615385.1481775328,8,00:04:49,0.00%,$83.35,2,100.00%
871756574.1500053862,4,00:24:20,0.00%,$83.25,2,200.00%
735364411.1494031098,2,00:27:14,0.00%,$83.17,2,400.00%
210651634.1499965272,2,00:16:34,0.00%,$82.98,2,400.00%
43275791.1499783878,8,00:10:08,0.00%,$82.98,2,225.00%
207397857.1497592096,2,00:24:59,0.00%,$82.78,2,300.00%
502710215.1480211963,16,00:03:59,0.00%,$82.64,2,75.00%
589486398.1476286073,2,00:48:39,0.00%,$82.64,2,400.00%
1001109132.1487108518,2,00:08:17,0.00%,$82.62,2,400.00%
108828966.1493836272,2,00:07:19,0.00%,$82.62,2,400.00%
130254440.1487131409,8,00:07:03,0.00%,$82.62,2,125.00%
189682014.1490392637,2,00:34:45,0.00%,$82.62,2,500.00%
337459728.1493923864,6,00:02:58,33.33%,$82.62,2,233.33%
338569236.1494343597,2,00:04:35,0.00%,$82.62,2,400.00%
378574339.1494266906,16,00:01:04,37.50%,$82.62,2,50.00%
440904002.1493643003,14,00:05:53,0.00%,$82.62,2,42.86%
543530121.1479414155,20,00:03:41,0.00%,$82.62,2,70.00%
627517032.1493903906,2,00:05:06,0.00%,$82.62,2,300.00%
723529047.1493908783,14,00:10:33,28.57%,$82.62,2,57.14%
842364506.1493740043,6,00:11:28,33.33%,$82.62,2,133.33%
1067156688.1500494126,2,00:11:50,0.00%,$82.60,2,300.00%
1077324765.1480571493,2,00:08:29,0.00%,$82.60,2,200.00%
15091883.1496942121,4,00:02:13,0.00%,$82.60,2,100.00%
200215302.1492018329,8,00:05:39,0.00%,$82.60,2,75.00%
23158746.1499886932,2,00:28:06,0.00%,$82.60,2,500.00%
266739653.1478958319,2,00:23:06,0.00%,$82.60,2,500.00%
400424372.1473615740,10,00:03:54,60.00%,$82.60,2,100.00%
724448702.1479154860,4,00:11:39,0.00%,$82.56,2,250.00%
940935836.1474574476,2,00:21:38,0.00%,$82.56,2,200.00%
322179781.1478382836,4,00:23:21,0.00%,$82.54,4,450.00%
925077247.1481409739,2,00:13:38,0.00%,$82.54,2,200.00%
850088790.1485710698,10,00:29:33,0.00%,$82.51,2,120.00%
844677938.1477684063,12,00:16:47,0.00%,$82.47,2,116.67%
61129446.1471976395,2,00:13:51,0.00%,$82.35,2,400.00%
12947361.1500572031,2,00:17:15,0.00%,$82.31,2,500.00%
1046660175.1499615954,2,00:34:26,0.00%,$82.27,2,500.00%
24457204.1494443674,10,00:05:59,0.00%,$82.27,4,120.00%
817257502.1474035632,8,00:09:48,0.00%,$82.27,2,150.00%
112985618.1475767964,2,00:10:30,0.00%,$82.23,2,400.00%
526288928.1470856625,2,00:13:59,0.00%,$82.23,2,300.00%
227670964.1495755729,6,00:09:59,33.33%,$82.19,2,133.33%
1044230018.1489784824,2,00:32:16,0.00%,$81.84,2,300.00%
113504143.1496193310,6,00:02:17,33.33%,$81.84,2,100.00%
114522931.1479162364,2,00:02:28,0.00%,$81.84,2,200.00%
140878502.1480983627,2,00:10:00,0.00%,$81.84,2,400.00%
29379949.1476313565,4,00:07:51,0.00%,$81.84,2,150.00%
298874848.1484245163,8,00:17:15,0.00%,$81.84,2,175.00%
374382317.1496427870,6,00:01:55,33.33%,$81.84,2,100.00%
522354765.1483656913,4,00:03:38,0.00%,$81.84,2,300.00%
606132637.1478212292,26,00:09:16,15.38%,$81.84,2,61.54%
817527899.1482011588,2,00:15:32,0.00%,$81.84,2,400.00%
933768405.1498672988,4,00:22:04,0.00%,$81.84,2,200.00%
1042714847.1469332544,8,00:11:55,0.00%,$81.78,2,100.00%
624538283.1482115100,2,00:10:37,0.00%,$81.78,2,500.00%
219564712.1492901535,8,00:03:54,0.00%,$81.74,2,75.00%
658107057.1465485406,8,00:03:20,0.00%,$81.64,2,150.00%
346363797.1474843217,2,00:07:32,0.00%,$81.62,2,300.00%
434414727.1500651440,2,00:07:55,0.00%,$81.60,2,300.00%
704815592.1473306305,2,00:08:53,0.00%,$81.60,2,200.00%
107660701.1470931572,2,00:11:20,0.00%,$81.56,2,300.00%
911744018.1471964720,8,00:01:47,25.00%,$81.40,2,50.00%
122886307.1471026496,6,00:08:17,0.00%,$81.25,2,133.33%
15588316.1471034444,6,00:12:19,0.00%,$81.25,2,100.00%
541225308.1472407280,10,00:02:49,80.00%,$81.25,2,60.00%
578427913.1493351111,2,00:33:19,0.00%,$81.21,2,400.00%
28421560.1471537936,6,00:03:56,33.33%,$81.05,2,133.33%
86771982.1492738114,8,00:02:42,50.00%,$80.70,2,75.00%
63039859.1487442954,2,00:34:45,0.00%,$80.64,2,400.00%
738581911.1500425429,12,00:05:59,33.33%,$80.64,2,83.33%
727545618.1495653114,2,00:14:37,0.00%,$80.62,2,300.00%
961615535.1493701385,4,00:04:07,50.00%,$80.62,2,200.00%
975801143.1487492554,2,00:35:07,0.00%,$80.62,2,500.00%
213544714.1490387045,10,00:06:18,0.00%,$80.60,2,100.00%
1010998180.1480911184,6,00:15:36,33.33%,$80.58,2,66.67%
404999362.1480987877,2,00:23:46,0.00%,$80.54,2,400.00%
92295192.1501603467,2,00:33:13,0.00%,$80.38,2,400.00%
719177155.1500761235,4,00:08:31,0.00%,$80.26,2,200.00%
326395537.1493251539,4,00:02:30,0.00%,$80.24,2,150.00%
344891197.1489714955,2,00:04:48,0.00%,$80.22,2,400.00%
44118384.1479659746,12,00:02:46,50.00%,$80.22,2,116.67%
773950824.1497232343,2,00:15:14,0.00%,$80.22,2,300.00%
80758956.1481837916,4,00:08:07,0.00%,$80.22,2,350.00%
857131934.1492829788,8,00:08:25,25.00%,$80.22,4,200.00%
868186043.1486679246,2,00:06:08,0.00%,$80.22,2,300.00%
933375958.1480987200,8,00:14:27,50.00%,$80.22,2,100.00%
806505749.1481679661,2,00:19:27,0.00%,$80.20,2,400.00%
940723847.1478378176,16,00:05:23,12.50%,$80.20,2,87.50%
1060052776.1478392770,14,00:03:52,14.29%,$80.18,2,128.57%
786076033.1469134175,8,00:05:56,0.00%,$80.09,2,125.00%
515053846.1473471166,28,00:08:26,0.00%,$79.97,2,78.57%
93381567.1470595526,26,00:03:05,7.69%,$79.67,2,30.77%
175041133.1472319258,2,00:07:51,0.00%,$79.65,2,300.00%
182399193.1467145840,6,00:15:18,0.00%,$79.65,2,133.33%
277163978.1471721060,4,00:08:27,50.00%,$79.65,2,100.00%
550357743.1471193607,8,00:09:51,0.00%,$79.65,2,125.00%
724770696.1472528813,2,00:08:33,0.00%,$79.65,2,200.00%
889252018.1473216615,2,00:08:24,0.00%,$79.65,2,200.00%
648112988.1481233187,2,00:12:44,0.00%,$79.59,2,400.00%
692000687.1500483383,4,00:05:47,0.00%,$79.46,2,250.00%
688126458.1479727945,8,00:37:16,50.00%,$79.40,2,200.00%
333470011.1499138342,2,00:12:43,0.00%,$79.24,2,400.00%
417362126.1471034781,12,00:06:59,16.67%,$79.12,2,133.33%
86299274.1471015804,2,00:05:24,0.00%,$79.12,2,300.00%
216197952.1480636327,8,00:10:07,0.00%,$79.06,4,225.00%
398992678.1472350482,6,00:11:30,0.00%,$79.06,2,133.33%
467861649.1501363580,4,00:04:26,0.00%,$78.98,2,200.00%
962799307.1494646044,6,00:11:08,0.00%,$78.83,2,133.33%
1020634479.1478985222,2,00:11:43,0.00%,$78.69,2,500.00%
1077260611.1475705886,2,00:04:18,0.00%,$78.69,2,300.00%
133433731.1476255836,2,00:12:54,0.00%,$78.69,2,400.00%
192573787.1485639728,8,00:07:31,0.00%,$78.69,2,125.00%
244413039.1474308215,4,00:11:20,0.00%,$78.69,2,250.00%
295069358.1479255159,2,00:17:46,0.00%,$78.69,2,500.00%
315531841.1489605120,4,00:06:46,0.00%,$78.69,2,200.00%
400351490.1481065934,14,00:01:50,28.57%,$78.69,2,71.43%
480390547.1475617518,2,00:10:10,0.00%,$78.69,2,400.00%
521089474.1476927829,2,00:04:13,0.00%,$78.69,2,400.00%
581015898.1485840660,2,00:07:31,0.00%,$78.69,2,300.00%
593323056.1478381166,2,00:13:07,0.00%,$78.69,2,400.00%
609794127.1493262762,6,00:02:59,33.33%,$78.69,2,66.67%
641460922.1474057863,2,00:10:27,0.00%,$78.69,2,200.00%
677233828.1475700099,2,00:07:33,0.00%,$78.69,2,400.00%
758971104.1474330852,4,00:07:41,0.00%,$78.69,2,200.00%
764845983.1490636119,2,00:35:03,0.00%,$78.69,2,300.00%
92928660.1493226096,2,00:11:15,0.00%,$78.69,2,400.00%
1035479596.1487805429,2,00:03:12,0.00%,$78.67,2,300.00%
104619124.1489160987,16,00:07:20,12.50%,$78.67,4,112.50%
14709343.1474472670,8,00:09:31,0.00%,$78.67,2,50.00%
20783359.1481762997,6,00:05:12,0.00%,$78.67,2,133.33%
237152826.1476886284,10,00:06:00,0.00%,$78.67,2,80.00%
292348996.1484609629,12,00:05:51,0.00%,$78.67,4,100.00%
38016650.1493818074,6,00:12:39,0.00%,$78.67,2,133.33%
481382407.1480950674,8,00:02:18,25.00%,$78.67,2,100.00%
762750216.1488837597,6,00:02:05,0.00%,$78.67,2,166.67%
805223757.1498477578,4,00:03:45,0.00%,$78.67,2,200.00%
904457167.1494520499,6,00:06:54,33.33%,$78.67,2,133.33%
980850879.1486930156,2,00:14:11,0.00%,$78.67,2,400.00%
814679081.1490991411,22,00:06:51,36.36%,$78.65,2,72.73%
169969041.1469625711,20,00:01:21,10.00%,$78.61,2,30.00%
22658865.1481303313,2,00:07:46,0.00%,$78.61,2,400.00%
881092607.1471281227,2,00:09:21,0.00%,$78.59,2,300.00%
312079026.1481829501,2,00:26:51,0.00%,$78.51,2,300.00%
730079838.1471530680,16,00:08:40,25.00%,$78.51,4,87.50%
776908848.1493691531,4,00:15:43,0.00%,$78.51,2,300.00%
214145135.1490031207,8,00:07:00,25.00%,$78.49,2,125.00%
1031822566.1500054399,2,00:14:13,0.00%,$78.35,2,300.00%
901831739.1492721110,2,00:09:52,0.00%,$78.31,2,400.00%
1107336457.1472413229,2,00:03:39,0.00%,$77.90,2,300.00%
552282986.1501102869,6,00:16:22,0.00%,$77.88,2,166.67%
192572854.1497211245,2,01:05:33,0.00%,$77.57,2,300.00%
497325174.1495675200,4,00:11:48,0.00%,$77.57,2,200.00%
867120223.1497288342,10,00:15:20,0.00%,$77.55,2,140.00%
151202172.1500495965,2,00:11:09,0.00%,$77.43,2,300.00%
516886493.1495993792,2,00:19:07,0.00%,$77.43,2,300.00%
515405799.1457511374,12,00:03:22,16.67%,$77.29,2,100.00%
349509558.1496782078,4,00:05:20,0.00%,$77.11,2,200.00%
423158430.1484007359,10,00:20:46,0.00%,$77.11,2,160.00%
345460868.1486567777,2,00:17:04,0.00%,$77.09,2,400.00%
456277610.1475525794,4,00:05:55,0.00%,$77.07,2,250.00%
549143903.1481064729,18,00:03:32,44.44%,$77.07,2,55.56%
13463433.1477070708,2,00:20:27,0.00%,$77.04,2,400.00%
473605760.1492454769,6,00:09:41,0.00%,$76.86,2,233.33%
1009730883.1479129839,2,00:19:23,0.00%,$76.70,2,300.00%
1025152720.1486416388,2,00:07:51,0.00%,$76.70,2,400.00%
23251377.1484610451,4,00:03:33,0.00%,$76.70,2,100.00%
614540518.1493759166,28,00:02:52,28.57%,$76.70,2,57.14%
708377627.1487659522,8,00:11:30,25.00%,$76.70,2,100.00%
756572289.1494878601,2,00:09:01,0.00%,$76.70,2,400.00%
857316681.1475774104,2,00:11:50,0.00%,$76.70,2,200.00%
901951598.1468624857,4,00:26:11,0.00%,$76.70,2,200.00%
195933840.1485789962,2,00:17:00,0.00%,$76.68,2,400.00%
623980487.1488547465,10,00:16:57,0.00%,$76.68,2,120.00%
805637554.1479708215,4,00:36:11,0.00%,$76.68,2,350.00%
